id,text,chars,width,height,area,char_size,pos_x,pos_y,aspect,layout,label
mach-008-024,0,5,0.034926,0.014825,0.000518,0.000104,0.412684,0.647574,2.355957, h,body
mach-008-025,The,3,0.025735,0.009434,0.000243,8.1e-05,0.518382,0.646226,2.727931, h,body
mach-008-026,current position - pitch backword,33,0.181985,0.012129,0.002207,6.7e-05,0.38511,0.677224,15.003651, h,body
mach-008-027,Move Forward,12,0.073529,0.013477,0.000991,8.3e-05,0.608456,0.677898,5.45588, h,body
mach-008-028,0,5,0.029412,0.009434,0.000277,5.5e-05,0.402574,0.697439,3.117667, h,body
mach-008-029,current position roll left,26,0.139706,0.013477,0.001883,7.2e-05,0.446691,0.727763,10.366197, h,body
mach-008-030,Move Backward,13,0.082721,0.014825,0.001226,9.4e-05,0.638787,0.728437,5.579876, h,body
mach-008-031,Falsel,6,0.029412,0.008086,0.000238,4e-05,0.435662,0.747978,3.637256, h,body
mach-008-032,Move Forward Left,17,0.097426,0.013477,0.001313,7.7e-05,0.662684,0.777628,7.229042, h,body
mach-008-033,current position - roll rightFalse,34,0.150735,0.030997,0.004672,0.000137,0.454044,0.787736,4.862854, h,body
mach-008-034,1,4,0.027574,0.006739,0.000186,4.6e-05,0.539522,0.795822,4.091904, h,body
mach-008-035,Move Forward Right,18,0.102941,0.014825,0.001526,8.5e-05,0.676471,0.828167,6.943848, h,body
mach-008-036,current position yaw leftTrue,29,0.145221,0.030997,0.004501,0.000155,0.451287,0.836253,4.684937, h,body
mach-008-037,0,5,0.03125,0.012129,0.000379,7.6e-05,0.486213,0.847035,2.57639, h,body
mach-008-038,Move Backward Left,18,0.104779,0.014825,0.001553,8.6e-05,0.355699,0.878032,7.067844, h,body
mach-008-039,Move Backward Right,19,0.112132,0.009434,0.001058,5.6e-05,0.55239,0.878032,11.886021, h,body
mach-008-040,Fig. 9. Flowchart Diagram,25,0.152573,0.012129,0.001851,7.4e-05,0.499081,0.922507,12.578858, h,body
mach-009-000,350,3,0.020221,0.008086,0.000164,5.5e-05,0.079963,0.066038,2.500614, h,body
mach-009-001,Jigmee Wangchuk Machangpa et al. / Procedia Computer Science 132 (2018) 342Ã¢â‚¬â€œ351,79,0.514706,0.012129,0.006243,7.9e-05,0.544118,0.066712,42.434642, h,body
mach-009-002,The threshold value can be tailored made for quadriplegic patients as it does not depend on the voltage but the degrees/second. The optimal threshold can be obtained by using novel algorithm. The Fig 10.(a) and 10.(b) shows thetailored threshold for two different quadriplegic patients.for front movement,304,0.858456,0.045822,0.039336,0.000129,0.499081,0.121294,18.734539, h,header
mach-009-003,4,1,0.003676,0.004043,1.5e-05,1.5e-05,0.393382,0.228437,0.90932, v,caption
mach-009-004,5,1,0.001838,0.004043,7e-06,7e-06,0.813419,0.228437,0.45465, v,caption
mach-009-005,2,1,0.003676,0.004043,1.5e-05,1.5e-05,0.391544,0.243261,0.909305, v,caption
mach-009-006,Z Label,7,0.007353,0.018868,0.000139,2e-05,0.402574,0.262803,0.389706, v,body
mach-009-007,Z LabelWNLON,12,0.027573,0.052561,0.001449,0.000121,0.815257,0.27965,0.524603, v,header
mach-009-008,-4,2,0.007353,0.004043,3e-05,1.5e-05,0.387868,0.287736,1.818629, h,caption
mach-009-009,6,1,0.011029,0.008086,8.9e-05,8.9e-05,0.387868,0.303235,1.363974, h,body
mach-009-010,-25-20-15-10 -5 0 5,19,0.097426,0.025606,0.002495,0.000131,0.201287,0.337601,3.804758, h,body
mach-009-011,X Label,7,0.027574,0.010782,0.000297,4.2e-05,0.219669,0.347709,2.557444, h,body
mach-009-012,-60-50-40-30-20-10 0,20,0.110294,0.026954,0.002973,0.000149,0.628676,0.338275,4.091914, h,body
mach-009-013,X Label,7,0.027574,0.012129,0.000334,4.8e-05,0.640625,0.348383,2.273288, h,body
mach-009-014,Y Label,7,0.027574,0.01752,0.000483,6.9e-05,0.355699,0.334906,1.573812, h,body
mach-009-015,10 15 20,8,0.038603,0.013477,0.00052,6.5e-05,0.278493,0.351752,2.864335, h,body
mach-009-016,10,2,0.007353,0.006739,5e-05,2.5e-05,0.696691,0.351078,1.091166, h,body
mach-009-017,20,2,0.009191,0.005391,5e-05,2.5e-05,0.714154,0.355795,1.704962, h,caption
mach-009-018,Ã Â¥Â¨Ã Â¥Â¦Ã Â¥Â¦Ã Â¥Â¤Ã Â¥ÂªÃ Â¥Â¨Ã Â¥Â¦Ã Â¥Â¨Ã Â¥Â«Ã Â¥Â¦,10,0.082721,0.053908,0.004459,0.000446,0.765625,0.332884,1.534467, h,header
mach-009-019,Y Label,7,0.027574,0.018868,0.00052,7.4e-05,0.776654,0.33558,1.4614, h,body
mach-009-020,Fig. 10. (a) User:1 - (Front),29,0.159926,0.010782,0.001724,5.9e-05,0.337316,0.394879,14.833168, h,body
mach-009-021,Fig. 10.(b) User:2 - (Front),28,0.154412,0.012129,0.001873,6.7e-05,0.658088,0.394205,12.730397, h,body
mach-009-022,The quadreplegic patient can change the threshold as per the environment and requirements. It enable them and theirfamilies to enjoy ordinary lives.,148,0.856618,0.032345,0.027707,0.000187,0.498162,0.438005,26.483774, h,body
mach-009-023,5. Future Scope,15,0.126838,0.016172,0.002051,0.000137,0.133272,0.497305,7.842844, h,body
mach-009-024,"For further development, the project can be developed as",56,0.420956,0.014825,0.006241,0.000111,0.30239,0.530323,28.395572, h,body
mach-009-025,Ã¢â‚¬Â¢ Addition of solar charged battery.,36,0.261029,0.016173,0.004222,0.000117,0.229779,0.561995,16.140275, h,body
mach-009-026,Facility to operate on ordinary 6-volt alkaline battery used in EVM's.Ã¢â‚¬Â¢ Intelligent indoor navigation.Ã¢â‚¬Â¢ Intelligent eye gesture control can be integrated for reading using Raspberry Pi and other technologies.,208,0.768382,0.052561,0.040387,0.000194,0.483456,0.595013,14.618969, h,header
mach-009-027,6. Conclusion,13,0.108456,0.012129,0.001316,0.000101,0.125919,0.661051,8.941569, h,body
mach-009-028,"This automated wheelchair is valuable for the people who could not move independently like amputees - missinglegs and/or arms, people with weak or no upper body movement and paralyzed children. The robotic wheelchaircan be used to help quadriplegic individuals to lead their life without extra assistance. The combined data(filtered)of accelerometer and gyroscope ensures proper wheelchair locomotion for quadriplegic patients. The tailored madethreshold for users convenience. Moreover, the low cost of the assembly parts of this wheelchair has enhanced itsaffordability.",572,0.856618,0.098383,0.084276,0.000147,0.498162,0.735175,8.706994, h,header
mach-009-029,7. ACKNOWLEDGEMENTS,19,0.233456,0.012129,0.002832,0.000149,0.188419,0.825472,19.247108, h,body
mach-009-030,"This work is supported by the Sikkim Manipal Institue of Technology, Sikkim, India, and Centre for Computersand Communication Technology, Sikkim, India. The authors would like to thank AD(R&D), SMIT for support andproject funding. Also, the authors would like to thank Mr.Bikal Rai and Mr Ugen Tenzing Bhutia, Sikkim India fortheir valued efforts in system testing and Robotics Lab, CSE Dept., E&C Dept., E&E Dept., and the entire SMITfaculty for their generous help and technical support.",489,0.856618,0.079515,0.068114,0.000139,0.498162,0.891509,10.773059, h,header
mach-010-000,Jigmee Wangchuk Machangpa et al. / Procedia Computer Science 132 (2018) 342Ã¢â‚¬â€œ351,79,0.514706,0.012129,0.006243,7.9e-05,0.544118,0.066712,42.434642, h,body
mach-010-001,351,3,0.018382,0.008086,0.000149,5e-05,0.915441,0.066038,2.273291, h,body
mach-010-002,References,10,0.082721,0.012129,0.001003,0.0001,0.116728,0.104447,6.819854, h,body
mach-010-003,"[1] R. Barea, L. Boquete, M. Mazo and E. Lopez, Ã¢â‚¬ÂSystem for assisted mobility using eye movements based on electrooculography,Ã¢â‚¬Â in IEEE",135,0.856618,0.012129,0.01039,7.7e-05,0.503676,0.135445,70.623367, h,body
mach-010-004,"Transactions on Neural Systems and Rehabilitation Engineering, vol. 10, no. 4, pp. 209-218, Dec. 2002.[2] Francois, Alexandre. Real-Time Multi-Resolution Blob Tracking.Ã¢â‚¬Â Institute for Robotics and Intelligent Systems, University of Southern",240,0.854779,0.024259,0.020736,8.6e-05,0.502757,0.156334,35.235892, h,body
mach-010-005,"California (2004).[3] J.S. Jin. Ã¢â‚¬ÂPose determination of human head using one feature point based on head movementÃ¢â‚¬Â, 2004 IEEE International Conference on",152,0.856618,0.03504,0.030016,0.000197,0.501838,0.185984,24.446557, h,header
mach-010-006,"Multimedia and Expo (ICME) (IEEE Cat No 04TH8763) ICME-04, 2004[4] National Spinal Cord Injury Statistical Center. Ã¢â‚¬ÂFacts and Figures About SCI.Ã¢â‚¬Â Spinalcord.org. National Spinal Cord Injury Association, 29",205,0.854779,0.025606,0.021888,0.000107,0.502757,0.209569,33.381384, h,body
mach-010-007,"July 2007.[5] X. Huo, J. Wang and M. Ghovanloo, Ã¢â‚¬ÂWireless control of powered wheelchairs with tongue motion using tongue drive assistive technol",144,0.858456,0.070081,0.060161,0.000418,0.502757,0.237197,12.249506, h,header
mach-010-008,"ogy,2008 30th Annual International Conference of the IEEE Engineering in Medicine and Biology Society, Vancouver, BC, 2008, pp. 4199",132,0.829044,0.012129,0.010056,7.6e-05,0.515625,0.256739,68.350138, h,body
mach-010-009,"4202.[6] Akmeliawati, Rini, Faez S. Ba Tis, and Umar J. Wani.Ã¢â‚¬ÂDesign and development of a hand- glove controlled wheel chairÃ¢â‚¬Â, 2011 4th International",149,0.854779,0.036388,0.031104,0.000209,0.502757,0.282345,23.490611, h,header
mach-010-010,"Conference on Mechatronics (ICOM), 2011.[7] Aleksandar Pajkanovic, Branko Dokic: Ã¢â‚¬ÂWheelchair Control by Head MotionÃ¢â‚¬Â, Serbian Journal of Electrical Engineering , Vol. 10, No. 1,",177,0.854779,0.025606,0.021888,0.000124,0.502757,0.303908,33.381371, h,body
mach-010-011,"February 2013, 135-151.[8] M. B. Kumaran and A. P. Renold, Ã¢â‚¬ÂImplementation of voice based wheelchair for differently abled,Ã¢â‚¬Â 2013 Fourth International Conference on",164,0.856618,0.044474,0.038098,0.000232,0.501838,0.330863,19.260919, h,header
mach-010-012,"Computing, Communications and Networking Technologies (ICCCNT), Tiruchengode, 2013, pp. 1-6.[9] S.Shaheen and A.Umamakeswari: Ã¢â‚¬Â Intelligent Wheelchair For People With DisabilitiesÃ¢â‚¬Â, International Journal of Engineering and Technology",233,0.854779,0.025606,0.021888,9.4e-05,0.502757,0.357817,33.381371, h,body
mach-010-013,"(IJET), 5(1), pp.391-397,2013.[10] Preeti Srivastava, Dr.S. Chatterjee, Ritula Thakur: Ã¢â‚¬Â A Novel Head Gesture Recognition Based Control for Intelligent Wheelchairs Ã¢â‚¬Â, Interna",174,0.863971,0.025606,0.022123,0.000127,0.5,0.383423,33.740351, h,body
mach-010-014,"tional Journal of Research in Electrical and Electronics Engineering Volume 2, Issue 2, April-June, 2014, pp. 10-17[11] Arcoverde, Euclides & M. Duarte, Rafael & M. Barreto, Rafael & Paulo Magalhaes, Joao & C. M. Bastos, Carlos & Ing Ren, Tsang &",246,0.862132,0.025606,0.022076,9e-05,0.499081,0.410377,33.668562, h,body
mach-010-015,"Cavalcanti, George. (2014).Ã¢â‚¬ÂEnhanced real-time head pose estimation system for mobile deviceÃ¢â‚¬Â. Integrated Computer Aided Engineering.21.",136,0.829044,0.012129,0.010056,7.4e-05,0.515625,0.430593,68.350138, h,body
mach-010-016,"281-293. 10.3233/ICA-140462.[12] N. Shinde and K. George, Ã¢â‚¬ÂBrain-controlled driving aid for electric wheelchairsÃ¢â‚¬Â 2016 IEEE 13th International Conference on Wearable and",169,0.862132,0.025606,0.022076,0.000131,0.499081,0.450809,33.668536, h,body
mach-010-017,"Implantable Body Sensor Networks (BSN), San Francisco, CA, 2016, pp. 115-118.[13] Home BrainAndSpinalCord.org Brain & Spinal Cord Injury Information, Brain and Spinal Cord. [Online]. Available:",193,0.863971,0.025606,0.022123,0.000115,0.498162,0.477763,33.740297, h,body
mach-010-018,"Ã¢â‚¬Â[14] MPU-6050 Triple Axis Accelerometer and Gyro Breakout Board - SparkFun Electronics - Sensors DigiKey Electronics, Digikey.In. (2018).Ã¢â‚¬ÂÃ¢â‚¬Â.",141,0.862132,0.039084,0.033695,0.000239,0.499081,0.511456,22.058696, h,header
mach-010-019,"HC-SR04, Ultrasonic Sensor HC-SR04 SEN-13959 SparkFun Electronics, Sparkfun.Com. (2018).Ã¢â‚¬Â.[16] Amazon.In. Relay 6 Channel 5V,[image] Available at:Ã¢â‚¬Â (2018).[17] Tata Wiper Motor, 2018.[image] Ã¢â‚¬Â[18] Raspberry Pi. (2018). Raspberry Pi 3 Model B - Raspberry Pi. [online] Available at: ",281,0.865809,0.079515,0.068845,0.000245,0.500919,0.565364,10.888643, h,header
mach-010-020,"model-b/[19] Generationrobots.com. (2018). [online] Available at: [20] Sciencing.com. (2018). [online] Available at:  7448252.html.[21] Anon, (2018). [online] Available at:  100ah-powersafe-plus-smf-battery-11407755230.html.[22] intex.in. (2018). Intex Power Bank 11K Ã¢â‚¬â€ 11000 mAh Power Bank with Torch. [online] Available at: ",326,0.863971,0.075472,0.065205,0.0002,0.498162,0.636119,11.44761, h,header
mach-010-021,[15] U.,7,0.045956,0.013477,0.000619,8.8e-05,0.089154,0.537736,3.409924, h,body
2021-001-000,UNIVERSITY OF LAGOSDEPARTMENT OF ELECTRICAL AND ELECTRONICS ENGINEERING,71,0.647059,0.031566,0.020425,0.000288,0.498366,0.107955,20.498821, h,body
2021-001-001,INTERNAL MEMORANDUM,19,0.263072,0.013889,0.003654,0.000192,0.499183,0.133207,18.941162, h,body
2021-001-002,From: Departmental Project Coordinator,38,0.318627,0.017677,0.005632,0.000148,0.288399,0.170455,18.025208, h,body
2021-001-003,"Date: March 28, 2021",20,0.168301,0.015152,0.00255,0.000128,0.497549,0.186869,11.107844, h,body
2021-001-004,To: Departmental Academic Staff,31,0.267974,0.018939,0.005075,0.000164,0.73366,0.169823,14.149022, h,body
2021-001-005,SUBMISSION OF INTERIM REPORT ON FINAL-YEAR PROJECTS,51,0.602941,0.012626,0.007613,0.000149,0.499183,0.22096,47.752914, h,body
2021-001-006,"This is to inform you that you are to submit a copy of the INTERIM REPORTS of your final-yearproject students to Mr. Adeniyi Adenola latest 12:00 noon on Friday, 30th of April, 2021. Thereport should include the following:",222,0.743464,0.055556,0.041304,0.000186,0.489379,0.277778,13.382354, h,header
2021-001-007,1. Introduction2. Literature Review3. Design Considerations/Problem Formulation4. Method of Construction /Solution Methodology5. Clear Statement on Outstanding Work,164,0.408497,0.088384,0.036105,0.00022,0.351307,0.364899,4.62185, h,header
2021-001-008,"6. List of ReferencesIn view of this, your project students have been duly instructed to submit two copies of theirspiral-bound project reports to you latest 12:00 noon on Thursday, 29th April 2021.",198,0.735294,0.054293,0.039921,0.000202,0.485294,0.440025,13.543086, h,header
2021-001-009,Supervisors should please note that they would be required to grade their students beforesubmitting the reports to Mr. Adeniyi Adenola. The grading sheet is attached to this mail.,179,0.722222,0.037879,0.027357,0.000153,0.478758,0.498737,19.06666, h,header
2021-001-010,"Also, note that students have been asked to upload a video presentation in defence of theirprojects on LMS latest 12.00 noon on Sunday 2nd of May 2021. This will enable us to grade theirdefence virtually. The details of this exercise would be communicated to lecturers later.",275,0.761438,0.055556,0.042302,0.000154,0.498366,0.558081,13.705871, h,header
2021-001-011,"I would also like to inform all supervisors that a departmental committee has been set up forthe 5th CODET Engineering students project competition. Towards this, students have beenencouraged to submit a separate video presentation of the project they want to showcase forthe competition. The committee has been asked to select the best, as only one can besubmitted for the department. Please encourage your students to put in for the competition,especially those that have finished the design stage and have progressed with theirconstruction. It is good that they show something tangible.",589,0.743464,0.136364,0.101381,0.000172,0.489379,0.669192,5.452071, h,header
2021-001-012,Thank you.,10,0.086601,0.017677,0.001531,0.000153,0.159314,0.789141,4.899151, h,body
2021-001-013,Raon,4,0.052288,0.025253,0.00132,0.00033,0.168301,0.818182,2.07059, h,body
2021-001-014,Dr. A.O. Gbenga-llori,21,0.163399,0.017677,0.002888,0.000138,0.199346,0.853535,9.243733, h,body
2021-001-015,Departmental Project Coordinator,32,0.269608,0.017677,0.004766,0.000149,0.252451,0.883838,15.252073, h,body
2021-001-016,Page 1 of 1,11,0.078431,0.016414,0.001287,0.000117,0.498366,0.928662,4.778291, h,body
mach-010-017,"Implantable Body Sensor Networks (BSN), San Francisco, CA, 2016, pp. 115-118.[13] Home BrainAndSpinalCord.org Brain & Spinal Cord Injury Information, Brain and Spinal Cord. [Online]. Available:",193,0.863971,0.025606,0.022123,0.000115,0.498162,0.477763,33.740297, h,body
mach-010-018,"Ã¢â‚¬Â[14] MPU-6050 Triple Axis Accelerometer and Gyro Breakout Board - SparkFun Electronics - Sensors DigiKey Electronics, Digikey.In. (2018).Ã¢â‚¬ÂÃ¢â‚¬Â.",141,0.862132,0.039084,0.033695,0.000239,0.499081,0.511456,22.058696, h,header
mach-010-019,"HC-SR04, Ultrasonic Sensor HC-SR04 SEN-13959 SparkFun Electronics, Sparkfun.Com. (2018).Ã¢â‚¬Â.[16] Amazon.In. Relay 6 Channel 5V,[image] Available at:Ã¢â‚¬Â (2018).[17] Tata Wiper Motor, 2018.[image] Ã¢â‚¬Â[18] Raspberry Pi. (2018). Raspberry Pi 3 Model B - Raspberry Pi. [online] Available at: ",281,0.865809,0.079515,0.068845,0.000245,0.500919,0.565364,10.888643, h,header
mach-010-020,"model-b/[19] Generationrobots.com. (2018). [online] Available at: [20] Sciencing.com. (2018). [online] Available at:  7448252.html.[21] Anon, (2018). [online] Available at:  100ah-powersafe-plus-smf-battery-11407755230.html.[22] intex.in. (2018). Intex Power Bank 11K Ã¢â‚¬â€ 11000 mAh Power Bank with Torch. [online] Available at: ",326,0.863971,0.075472,0.065205,0.0002,0.498162,0.636119,11.44761, h,header
mach-010-021,[15] U.,7,0.045956,0.013477,0.000619,8.8e-05,0.089154,0.537736,3.409924, h,body
2021-001-000,UNIVERSITY OF LAGOSDEPARTMENT OF ELECTRICAL AND ELECTRONICS ENGINEERING,71,0.647059,0.031566,0.020425,0.000288,0.498366,0.107955,20.498821, h,body
2021-001-001,INTERNAL MEMORANDUM,19,0.263072,0.013889,0.003654,0.000192,0.499183,0.133207,18.941162, h,body
2021-001-002,From: Departmental Project Coordinator,38,0.318627,0.017677,0.005632,0.000148,0.288399,0.170455,18.025208, h,body
2021-001-003,"Date: March 28, 2021",20,0.168301,0.015152,0.00255,0.000128,0.497549,0.186869,11.107844, h,body
2021-001-004,To: Departmental Academic Staff,31,0.267974,0.018939,0.005075,0.000164,0.73366,0.169823,14.149022, h,body
2021-001-005,SUBMISSION OF INTERIM REPORT ON FINAL-YEAR PROJECTS,51,0.602941,0.012626,0.007613,0.000149,0.499183,0.22096,47.752914, h,body
2021-001-006,"This is to inform you that you are to submit a copy of the INTERIM REPORTS of your final-yearproject students to Mr. Adeniyi Adenola latest 12:00 noon on Friday, 30th of April, 2021. Thereport should include the following:",222,0.743464,0.055556,0.041304,0.000186,0.489379,0.277778,13.382354, h,header
